D,N1,N2,N3,N4,N5,N6,N7,W
20110725,11,20,23,32,39,42,19
20110728,4,9,16,23,33,38,39
20110801,17,20,21,22,24,30,16
20110804,1,13,26,34,42,45,7
20110808,1,6,8,29,31,36,26
20110811,1,13,22,23,24,36,12
20110815,3,7,27,30,41,45,9
20110818,3,7,18,26,29,30,43
20110822,2,25,34,35,37,43,8
20110825,1,5,7,10,22,26,15
20110829,10,11,12,16,36,38,39
20110901,3,13,17,28,44,45,9
20110905,1,6,18,27,29,44,3
20110909,2,5,14,24,28,36,18
20110912,6,9,17,20,24,26,28
20110915,7,8,15,23,27,36,16
20110919,2,9,13,17,29,44,27
20110922,2,11,21,36,37,44,24
20110926,8,15,17,21,33,37,18
20110929,7,11,12,16,34,41,38
20111003,1,18,31,32,36,43,16
20111006,1,13,19,21,23,37,10
20111010,5,11,15,19,34,35,41
20111013,16,20,21,28,32,36,26
20111017,9,23,24,28,31,33,20
20111020,5,7,21,35,38,45,24
20111024,4,24,27,37,40,42,22
20111027,12,18,27,28,32,42,26
20111031,4,7,18,23,24,35,33
20111103,8,12,24,39,40,41,23
20111107,12,13,19,20,27,28,40
20111110,11,18,27,30,34,44,12
20111114,1,4,11,34,35,43,41
20111117,12,19,23,30,36,41,10
20111121,6,13,17,26,36,39,7
20111124,13,20,32,41,43,44,21
20111128,7,19,20,24,33,36,6
20111201,5,7,27,36,38,44,15
20111205,4,10,21,22,27,32,44
20111208,3,5,7,17,41,45,30
20111212,2,10,20,28,33,35,16
20111215,4,6,15,16,20,36,35
20111219,3,10,37,38,40,41,21
20111222,7,9,26,33,39,40,30
20111226,1,3,13,36,41,42,37
20111229,13,17,21,22,24,45,26
20120102,3,20,30,36,37,43,22
20120105,5,7,15,24,27,33,45
20120109,9,12,21,22,28,43,33
20120112,4,16,18,22,23,43,25
20120116,14,27,28,29,36,40,19
20120120,7,18,26,41,43,44,45
20120123,5,15,17,29,31,33,32
20120126,4,5,15,16,34,40,14
20120130,14,17,32,33,38,41,27
20120203,3,19,21,27,33,34,8
20120206,3,4,5,9,24,29,7
20120209,8,9,12,31,44,45,23
20120213,4,7,9,17,18,23,33
20120216,12,13,20,21,24,35,30
20120220,2,17,20,33,36,37,42
20120223,12,20,25,38,43,44,15
20120227,9,14,17,32,33,45,7
20120301,11,12,17,23,30,31,41
20120305,8,13,17,25,27,29,11
20120308,5,11,38,39,41,45,1
20120312,1,11,20,25,26,36,33
20120315,2,8,15,21,27,35,7
20120319,6,8,13,19,23,29,44
20120322,7,12,21,34,39,42,14
20120326,2,4,5,15,30,40,1
20120329,1,19,33,36,37,40,5
20120402,1,18,21,31,42,44,28
20120405,12,13,17,36,43,44,41
20120409,1,2,19,24,42,45,32
20120412,22,31,34,36,38,39,43
20120416,1,11,27,37,43,44,12
20120419,9,15,18,21,26,30,39
20120423,1,9,10,15,17,34,19
20120426,4,9,14,26,30,43,12
20120430,5,15,29,36,37,45,25
20120503,2,3,9,13,14,39,8
20120507,8,12,28,29,32,42,24
20120510,8,9,11,20,22,38,5
20120514,8,14,22,24,29,41,43
20120518,9,17,18,32,33,44,4
20120521,4,7,27,34,36,42,11
20120524,13,22,30,31,34,38,6
20120528,5,8,17,22,35,43,1
20120531,7,13,15,19,38,43,14
20120604,11,12,17,20,40,41,10
20120607,5,8,19,20,23,30,16
20120611,1,3,9,11,35,38,6
20120614,16,17,25,27,28,35,45
20120618,1,2,8,9,16,33,12
20120621,6,8,10,14,18,21,43
20120625,8,18,19,30,31,38,14
20120628,12,15,16,21,25,26,8
20120702,7,10,12,29,35,38,8
20120705,29,33,34,37,42,44,17
20120709,9,16,22,26,33,45,43
20120712,2,3,19,21,23,45,25
20120716,5,12,17,18,33,40,15
20120720,4,31,33,37,39,45,41
20120723,1,4,21,23,39,44,42
20120726,1,8,22,25,32,36,34
20120730,11,28,32,37,43,45,13
20120802,4,8,12,15,23,27,26
20120806,10,15,22,28,30,40,25
20120809,1,4,6,12,25,41,16
20120813,20,27,32,40,41,44,22
20120816,4,11,17,22,26,32,10
20120820,10,20,26,28,41,44,15
20120823,6,22,24,25,31,37,29
20120827,7,9,10,19,22,42,32
20120830,7,30,37,42,44,45,31
20120903,6,23,31,35,37,39,8
20120906,4,7,9,11,21,45,27
20120910,5,8,12,27,35,39,17
20120913,3,14,17,22,31,44,9
20120917,8,21,32,35,39,43,18
20120920,13,20,22,25,33,37,41
20120924,5,7,10,34,36,37,32
20120927,9,11,30,38,39,43,40
20121001,3,7,8,16,21,24,26
20121004,6,13,30,33,38,41,43
20121008,11,14,17,18,27,32,35
20121011,5,6,22,25,27,33,17
20121015,1,17,31,37,38,45,26
20121018,2,5,22,26,34,36,6
20121022,12,14,18,23,28,41,1
20121025,9,17,21,28,37,40,30
20121029,14,15,21,24,25,36,42
20121101,10,13,15,27,34,41,31
20121105,4,9,13,17,20,29,40
20121108,3,7,19,38,41,43,12
20121112,9,14,18,19,25,33,32
20121115,13,20,21,30,40,42,29
20121119,11,15,22,30,32,33,19
20121122,1,3,13,22,24,42,41
20121126,2,12,17,29,34,39,23
20121129,4,7,9,10,23,30,42
20121203,14,22,27,31,33,34,1
20121206,3,6,10,13,23,27,17
20121210,15,19,24,29,31,42,3
20121213,8,12,15,26,33,42,2
20121217,9,20,24,26,40,44,22
20121220,18,22,25,26,42,44,5
20121224,7,10,11,12,16,42,8
20121227,17,20,22,30,36,37,16
20121231,4,14,25,34,42,45,17
20130103,19,30,35,42,44,45,1
20130107,11,12,16,22,26,38,31
20130110,4,21,26,38,41,43,16
20130114,13,23,30,36,40,43,41
20130117,7,10,24,26,27,31,20
20130121,3,4,6,29,33,35,41
20130124,11,20,24,38,39,44,17
20130128,22,23,27,29,32,38,16
20130131,3,5,36,37,42,43,17
20130204,7,9,16,24,39,40,18
20130208,8,10,11,25,27,43,2
20130211,1,4,15,18,33,42,38
20130214,6,25,28,31,38,44,23
20130218,4,8,14,24,31,35,45
20130222,16,18,23,25,29,34,26
20130225,5,6,10,21,26,37,1
20130228,1,10,15,34,38,41,25
20130304,1,11,14,20,23,36,27
20130307,16,20,22,25,26,27,18
20130311,2,3,14,15,33,40,45
20130314,8,9,13,16,22,43,24
20130318,2,6,8,23,27,39,4
20130321,3,31,35,36,38,45,29
20130325,22,23,38,41,44,45,39
20130328,24,30,33,35,37,38,17
20130401,8,10,15,21,28,40,26
20130404,16,19,22,27,36,39,12
20130408,12,20,28,31,32,40,27
20130411,2,3,15,27,41,45,17
20130415,10,26,27,32,38,42,11
20130418,1,11,13,24,26,44,5
20130422,6,11,22,31,36,41,5
20130425,3,12,17,27,28,43,45
20130429,4,15,17,19,22,23,26
20130502,1,12,20,22,31,43,27
20130506,4,9,14,19,22,34,35
20130509,2,12,22,24,31,34,10
20130513,1,5,7,24,27,45,3
20130517,8,14,22,30,34,41,1
20130520,1,7,10,23,25,35,18
20130523,7,13,17,19,20,26,5
20130527,9,13,18,19,23,28,1
20130530,4,9,26,27,37,44,12
20130603,2,16,18,19,25,38,23
20130606,11,14,16,30,32,34,19
20130610,11,13,23,29,31,38,21
20130613,7,11,25,36,37,38,35
20130617,5,16,30,32,33,41,14
20130620,4,5,11,26,37,45,39
20130624,15,17,32,36,37,42,44
20130627,12,19,21,22,26,29,39
20130701,2,12,15,28,35,38,41
20130704,7,23,27,35,41,43,29
20130708,9,14,18,20,32,34,45
20130711,9,10,14,15,18,42,31
20130715,10,11,19,22,34,45,31
20130718,6,25,28,43,44,45,42
20130722,15,19,23,31,40,45,34
20130725,1,11,25,39,41,44,2
20130729,9,12,22,23,31,37,17
20130802,9,26,33,36,38,42,1
20130805,1,11,24,31,32,36,38
20130808,18,25,27,33,42,43,23
20130812,10,12,14,28,36,40,34
20130815,6,7,19,26,31,33,35
20130819,14,19,26,30,41,45,38
20130822,15,16,30,34,38,42,1
20130826,4,7,11,22,29,38,6
20130829,7,8,13,14,28,44,16
20130902,7,21,29,31,41,45,9
20130905,8,19,20,27,41,45,21
20130909,6,8,23,28,41,44,24
20130912,2,5,9,17,31,44,4
20130916,1,11,13,15,21,22,33
20130919,3,7,9,14,19,35,20
20130923,1,16,18,21,36,41,7
20130926,6,14,15,27,31,32,16
20130930,4,12,25,26,36,40,39
20131003,2,19,21,24,25,41,29
20131007,8,22,32,36,39,44,4
20131010,12,13,17,25,34,44,29
20131014,1,6,11,23,37,44,19
20131017,12,16,28,30,31,42,36
20131021,2,7,11,19,42,45,3
20131024,1,16,31,38,39,45,8
20131028,1,11,22,28,31,32,8
20131031,2,6,10,27,31,34,20
20131104,15,21,24,34,37,44,29
20131107,4,16,18,24,28,29,45
20131111,8,13,16,26,29,42,40
20131114,1,5,9,28,30,39,16
20131118,5,7,13,19,22,45,18
20131121,8,9,12,18,22,32,6
20131125,4,17,24,28,41,42,43
20131128,15,20,21,28,35,43,39
20131202,1,13,16,22,27,33,38
20131205,15,20,23,40,42,44,22
20131209,2,8,15,22,23,25,16
20131212,3,5,23,31,34,39,17
20131216,14,17,25,27,28,40,9
20131219,8,11,15,27,32,43,6
20131223,3,5,9,23,25,31,14
20131226,2,18,20,38,43,44,28
20131230,14,17,27,28,32,36,41
20140103,10,11,31,37,39,43,22
20140106,10,17,27,28,42,45,23
20140109,4,7,8,33,36,43,9
20140113,3,25,33,36,42,45,10
20140116,26,27,34,39,41,45,28
20140120,1,12,27,32,33,36,26
20140124,2,8,11,16,36,43,19
20140127,6,24,27,29,40,43,4
20140130,5,12,20,32,37,38,26
20140203,6,14,22,31,36,44,32
20140206,5,14,22,27,40,43,4
20140210,4,10,15,17,22,31,11
20140214,4,6,12,20,29,35,31
20140217,1,4,5,12,30,45,9
20140220,14,15,20,23,33,44,34
20140224,5,13,15,16,21,28,34
20140227,13,33,37,40,41,44,10
20140303,2,4,18,29,30,44,21
20140306,4,7,8,24,29,42,26
20140310,13,15,21,29,31,33,5
20140313,3,7,20,36,39,45,6
20140317,1,8,14,28,32,38,5
20140320,3,7,11,21,25,33,39
20140324,1,4,10,16,36,42,44
20140327,5,8,9,15,16,21,26
20140331,5,10,11,23,41,43,24
20140403,10,11,17,19,27,37,24
20140407,5,12,20,25,26,39,1
20140410,14,18,19,34,35,36,17
20140414,15,18,21,27,32,45,11
20140417,8,11,16,21,33,40,5
20140421,3,7,10,21,32,38,22
20140424,5,8,20,27,39,40,42
20140428,4,6,13,17,32,35,11
20140501,6,10,11,13,29,45,23
20140505,4,7,15,27,37,42,3
20140508,1,11,18,32,34,41,45
20140512,2,3,9,23,28,43,41
20140515,5,8,21,26,27,43,15
20140519,5,8,18,31,32,42,34
20140523,1,7,13,24,28,38,32
20140526,8,10,14,17,34,37,32
20140529,17,19,38,40,41,42,28
20140602,9,19,23,35,39,45,41
20140605,11,13,18,19,20,36,15
20140609,10,12,14,26,33,40,6
20140612,8,13,29,31,39,40,21
20140616,1,19,22,31,34,44,43
20140619,4,7,11,27,39,43,37
20140623,4,29,30,35,37,38,10
20140626,17,25,29,34,39,44,38
20140630,2,9,11,12,22,37,26
20140703,8,24,26,28,40,43,29
20140707,9,21,29,38,44,45,10
20140710,5,11,16,32,37,43,15
20140714,2,3,6,19,23,24,31
20140717,6,11,20,28,35,38,34
20140721,21,22,25,32,33,36,40
20140724,1,5,16,34,38,45,13
20140728,11,12,16,22,23,27,10
20140801,3,17,37,40,41,42,15
20140804,3,7,18,30,37,44,17
20140807,3,4,8,17,19,33,9
20140811,1,7,9,24,25,31,28
20140814,15,16,19,32,34,44,41
20140818,16,18,19,21,37,39,32
20140821,3,4,16,18,19,42,13
20140825,10,11,14,20,40,42,8
20140828,13,19,20,24,39,43,17
20140901,4,9,32,37,40,44,10
20140904,15,16,17,27,31,42,30
20140908,3,14,22,30,37,42,41
20140911,2,13,18,19,33,36,23
20140915,5,6,14,22,30,39,18
20140918,2,6,10,20,21,23,42
20140922,9,17,18,27,29,36,31
20140925,12,15,21,26,29,36,7
20140929,8,13,21,22,28,37,12
20141002,1,6,26,40,41,45,10
20141006,5,12,13,25,33,34,45
20141009,11,12,25,28,34,47,15
20141013,19,28,31,43,45,48,41
20141016,4,9,31,34,40,44,35
20141020,8,11,17,21,41,49,35
20141023,5,22,25,28,33,34,32
20141027,5,20,27,38,42,44,41
20141030,12,19,26,42,45,46,23
20141103,31,32,38,39,40,47,7
20141106,2,22,24,38,46,47,9
20141110,2,16,19,29,33,42,34
20141113,9,15,17,23,27,49,3
20141117,2,10,11,15,40,46,8
20141120,2,3,5,19,25,36,16
20141124,4,6,14,20,36,43,35
20141127,5,9,18,28,44,49,24
20141201,1,6,7,23,30,45,16
20141204,10,17,24,31,37,40,35
20141208,17,21,28,29,39,47,46
20141211,19,26,33,37,38,40,12
20141215,5,12,16,22,26,46,23
20141218,9,11,13,21,27,30,42
20141222,5,10,19,32,38,44,12
20141225,1,5,15,24,25,42,46
20141229,1,4,27,42,44,47,18
20150101,1,4,18,31,48,49,21
20150105,1,22,27,34,35,37,20
20150108,5,7,9,15,34,38,21
20150112,25,32,41,43,47,48,7
20150115,2,3,9,16,33,37,46
20150119,21,24,25,31,33,36,13
20150122,5,12,26,31,40,47,25
20150126,6,23,24,30,36,46,31
20150129,6,15,38,40,45,49,27
20150202,8,18,20,29,39,41,38
20150205,8,10,25,31,45,48,2
20150209,4,15,22,31,32,36,6
20150212,12,13,26,32,42,47,39
20150216,19,22,33,36,37,46,8
20150219,2,17,22,36,37,45,23
20150223,1,5,14,18,24,26,29
20150227,2,13,19,28,41,42,14
20150302,7,12,24,27,35,44,20
20150305,5,10,11,38,44,47,20
20150309,9,11,38,39,44,47,3
20150312,14,15,19,20,36,47,10
20150316,7,10,19,41,43,45,31
20150319,3,15,26,29,38,45,49
20150323,1,5,14,23,40,49,33
20150326,5,21,30,33,39,47,43
20150330,11,12,30,38,45,47,6
20150402,11,19,22,29,42,46,2
20150406,3,18,21,42,45,49,25
20150409,6,12,21,24,25,43,29
20150413,6,13,31,32,40,43,3
20150416,3,4,18,32,35,48,6
20150420,9,16,17,25,27,36,7
20150423,1,9,15,28,42,45,40
20150427,2,14,30,31,46,47,12
20150430,18,19,28,37,46,48,4
20150504,6,11,17,22,25,36,42
20150507,8,10,17,24,32,43,26
20150511,3,6,7,20,21,23,33
20150514,8,17,19,45,47,48,14
20150518,17,23,32,33,41,45,15
20150521,6,20,22,35,36,41,8
20150525,13,17,19,24,26,43,25
20150528,5,13,20,26,31,38,6
20150601,5,9,14,29,32,36,28
20150604,3,6,8,14,18,41,31
20150608,20,31,35,38,42,49,46
20150611,7,11,13,16,38,46,41
20150615,9,21,26,27,29,48,20
20150618,5,20,28,35,39,46,15
20150622,3,18,22,33,47,49,9
20150625,14,29,36,38,39,41,20
20150629,2,14,15,26,29,31,8
20150702,7,12,13,21,30,32,5
20150706,1,6,9,18,21,35,26
20150709,5,24,33,38,42,44,49
20150713,31,33,34,35,37,42,6
20150716,2,10,30,32,42,48,19
20150720,3,17,25,28,34,46,27
20150723,4,13,18,24,34,37,48
20150727,6,9,40,42,43,46,37
20150730,2,10,13,21,25,49,7
20150803,18,21,23,25,26,41,40
20150806,11,15,20,33,38,40,8
20150810,6,7,8,12,37,45,1
20150813,8,10,12,34,38,48,19
20150817,2,6,20,21,27,36,31
20150820,3,14,19,33,38,41,22
20150824,5,7,8,23,29,33,42
20150827,13,16,19,23,25,48,11
20150831,5,8,9,12,18,48,24
20150903,1,9,10,23,24,32,5
20150907,1,3,12,15,26,31,16
20150910,27,33,38,39,41,47,35
20150914,3,13,14,19,25,31,47
20150917,5,8,20,30,35,49,12
20150921,8,9,10,19,28,33,24
20150924,8,16,25,29,31,40,11
20150928,12,32,35,40,41,47,25
20151001,3,6,15,27,36,41,49
20151005,1,4,7,20,26,28,18
20151008,6,8,15,20,25,45,22
20151012,6,11,17,28,41,48,19
20151015,7,14,23,25,28,33,31
20151019,10,13,27,36,39,45,47
20151022,5,16,22,29,48,49,27
20151026,1,5,22,28,48,49,8
20151029,7,9,18,26,36,46,43
20151102,1,10,18,27,35,48,30
20151105,2,26,27,28,37,47,17
20151109,3,17,36,40,48,49,12
20151112,8,10,11,12,33,41,1
20151116,3,5,18,41,46,48,40
20151119,1,14,19,37,40,47,9
20151123,5,31,36,39,44,46,43
20151126,2,24,34,43,44,46,28
20151130,11,31,35,37,44,46,42
20151203,17,20,34,37,43,48,32
20151207,5,24,26,36,44,49,19
20151210,4,8,11,39,44,46,29
20151214,6,21,25,29,33,40,31
20151217,2,12,17,19,20,33,27
20151221,11,14,18,22,35,43,28
20151224,10,20,21,27,33,46,37
20151228,7,15,16,17,35,47,41
20151231,9,21,23,35,38,41,36
20160104,3,9,18,28,31,46,32
20160107,3,5,6,20,21,45,33
20160111,13,20,22,29,36,37,33
20160114,1,2,4,7,28,41,18
20160118,4,11,40,43,48,49,17
20160121,2,11,23,24,33,44,28
20160125,16,17,19,35,40,48,37
20160128,4,20,22,40,41,48,21
20160201,9,10,11,22,23,32,6
20160204,2,21,26,34,39,49,3
20160208,13,14,16,21,24,42,7
20160211,7,8,17,39,46,49,13
20160215,3,5,29,40,43,49,21
20160219,16,18,20,21,27,49,23
20160222,10,18,22,37,39,40,46
20160225,7,14,17,23,35,49,31
20160229,8,11,15,17,28,47,18
20160303,6,14,24,33,38,41,25
20160307,9,18,30,33,45,47,25
20160310,25,29,32,33,34,49,13
20160314,8,10,24,29,31,33,4
20160317,2,3,20,21,30,33,12
20160321,8,12,20,39,43,47,9
20160324,4,9,28,35,38,44,36
20160328,8,9,15,28,36,39,33
20160331,20,21,22,31,39,46,32
20160404,10,15,22,28,34,38,12
20160407,1,7,30,32,38,46,23
20160411,9,13,16,18,48,49,42
20160414,3,4,19,26,28,34,30
20160418,11,14,21,28,30,39,49
20160421,13,14,19,32,33,48,42
20160425,1,3,4,22,37,41,31
20160428,3,20,26,31,34,40,30
20160502,6,7,8,9,14,19,48
20160505,9,20,23,46,48,49,42
20160509,1,12,26,29,39,49,42
20160512,1,4,23,40,46,48,34
20160516,1,10,24,26,36,47,4
20160519,2,17,19,23,32,49,33
20160523,7,12,20,24,30,31,43
20160526,7,15,19,31,32,40,47
20160530,8,12,24,33,35,39,22
20160602,1,15,23,25,33,42,44
20160606,2,7,12,19,29,36,20
20160609,12,21,27,28,35,43,47
20160613,6,18,22,24,26,30,36
20160616,5,11,30,36,44,46,16
20160620,4,6,14,18,19,35,42
20160623,1,3,5,8,20,44,22
20160627,1,12,13,14,38,40,34
20160630,11,12,15,16,21,32,47
20160704,11,18,26,27,34,46,22
20160707,4,6,13,15,21,30,49
20160711,7,21,22,30,35,39,19
20160714,2,11,14,16,31,44,19
20160718,8,11,22,35,36,46,43
20160721,2,14,18,27,31,44,26
20160725,6,26,38,40,44,49,16
20160728,4,6,8,15,29,36,9
20160801,6,14,24,36,37,39,27
20160804,1,8,29,31,37,42,23
20160808,4,9,23,26,34,44,21
20160811,13,22,30,32,45,46,29
20160815,3,16,18,31,35,38,29
20160818,2,10,11,21,26,36,18
20160822,1,10,35,36,41,49,48
20160825,5,6,11,25,35,40,44
20160829,11,19,23,32,48,49,34
20160901,3,4,12,15,28,48,8
20160905,3,9,14,21,32,40,7
20160908,4,6,11,13,26,31,17
20160912,3,10,18,22,48,49,41
20160915,2,20,21,25,27,38,28
20160919,14,17,26,31,41,45,30
20160922,8,11,28,34,40,46,48
20160926,6,9,15,27,37,48,24
20160929,1,3,4,24,34,48,29
20161003,6,9,14,27,28,46,2
20161006,6,13,19,25,26,39,35
20161010,3,18,24,30,35,49,44
20161013,16,20,31,32,40,41,13
20161017,3,7,9,27,39,44,48
20161020,5,14,20,23,36,49,30
20161024,2,15,18,24,34,35,48
20161027,3,5,8,21,40,46,30
20161031,14,19,24,32,36,42,35
20161103,1,11,19,26,35,39,14
20161107,1,13,21,41,48,49,22
20161110,17,22,26,34,41,47,42
20161114,8,10,15,31,38,40,19
20161117,1,21,31,36,39,43,38
20161121,4,21,25,40,47,48,49
20161124,2,3,17,19,22,40,20
20161128,2,4,15,24,37,48,6
20161201,3,4,8,19,24,46,12
20161205,5,9,11,19,24,37,36
20161208,6,8,11,24,37,46,23
20161212,2,14,31,36,43,46,39
20161215,4,18,24,39,46,47,10
20161219,10,11,24,27,36,49,43
20161222,3,28,37,38,44,47,46
20161226,8,10,18,25,28,46,23
20161229,2,4,34,36,42,46,15
20170102,1,18,22,35,38,49,30
20170105,7,15,20,33,39,44,43
20170109,8,29,33,34,42,49,21
20170112,3,6,12,25,40,43,42
20170116,2,7,17,21,35,42,16
20170119,5,8,16,44,48,49,32
20170123,5,14,23,28,45,49,39
20170126,8,12,16,19,22,46,6
20170130,21,22,25,27,32,39,6
20170202,11,20,21,29,37,48,23
20170206,9,14,17,25,30,36,44
20170210,2,7,24,27,29,34,21
20170213,7,10,19,23,24,33,3
20170216,8,17,31,43,44,48,46
20170220,2,6,13,17,23,46,3
20170223,7,8,9,28,41,42,29
20170227,22,25,27,29,35,49,31
20170302,8,14,20,35,36,41,38
20170306,16,22,28,36,39,47,3
20170309,2,6,9,17,26,46,13
20170313,6,28,30,35,39,42,33
20170316,2,9,15,19,20,37,29
20170320,6,20,30,41,42,45,35
20170323,5,13,18,25,28,44,16
20170327,1,27,28,40,41,44,36
20170330,28,34,38,39,42,46,24
20170403,1,28,30,32,40,48,31
20170406,10,12,20,27,43,46,26
20170410,13,19,20,23,29,31,48
20170413,7,9,16,27,32,47,36
20170417,12,17,25,28,36,44,3
20170420,2,12,25,28,37,38,22
20170424,2,8,22,31,32,35,36
20170427,4,7,15,31,32,43,37
20170501,8,17,24,29,32,45,14
20170504,4,13,14,36,41,43,45
20170508,5,21,29,30,38,45,1
20170511,8,9,12,18,27,45,13
20170515,8,14,16,23,24,27,5
20170518,4,23,43,44,46,48,16
20170522,21,24,31,34,37,44,45
20170525,3,8,11,32,44,46,12
20170529,13,15,16,27,36,47,24
20170601,9,15,17,22,44,46,2
20170605,15,21,23,24,39,40,18
20170608,5,7,22,25,34,40,1
20170612,9,10,19,21,23,43,15
20170615,20,21,23,37,39,47,31
20170619,1,23,30,34,40,42,14
20170622,4,5,12,20,47,49,25
20170626,14,20,21,23,25,37,15
20170629,2,9,13,16,29,40,46
20170703,5,7,9,27,31,34,40
20170706,2,4,7,26,40,47,35
20170710,11,16,31,35,46,48,41
20170713,24,30,33,34,47,49,12
20170717,9,11,16,20,27,46,39
20170720,8,11,35,39,41,43,13
20170724,2,22,23,32,35,41,7
20170727,14,20,24,33,37,41,18
20170731,11,13,14,16,30,43,47
20170803,14,19,22,27,32,36,40
20170807,5,17,34,40,42,46,22
20170810,1,31,39,45,46,49,34
20170814,2,8,17,22,39,46,6
20170817,11,15,29,39,41,47,25
20170821,4,7,12,18,42,47,41
20170824,11,17,26,30,32,39,33
20170828,1,21,29,35,39,46,8
20170831,3,36,39,40,44,47,14
20170904,10,11,22,36,38,46,13
20170907,13,19,20,21,32,49,27
20170911,7,14,17,18,44,48,2
20170914,12,15,29,36,40,45,16
20170918,3,15,22,24,32,43,35
20170921,9,14,15,28,35,37,2
20170925,7,18,26,34,41,48,8
20170928,11,12,26,27,29,33,10
20171002,2,8,17,18,23,42,1
20171005,9,19,23,36,40,44,20
20171009,6,14,17,40,43,49,48
20171012,6,14,17,21,22,37,15
20171016,6,11,12,34,36,49,3
20171019,2,4,15,20,26,28,24
20171023,2,9,23,35,38,48,20
20171026,3,10,25,32,36,37,6
20171030,8,20,30,43,46,48,18
20171102,7,17,18,30,32,47,39
20171106,2,8,11,15,19,32,47
20171109,22,31,33,41,44,47,24
20171113,3,19,21,35,37,44,26
20171116,11,13,16,27,34,48,30
20171120,9,11,13,18,20,34,27
20171123,11,14,41,46,47,49,48
20171127,7,8,23,30,42,48,38
20171130,17,22,29,36,38,47,46
20171204,4,5,19,38,39,40,26
20171207,9,10,25,37,45,46,40
20171211,5,12,37,39,42,43,15
20171214,1,9,13,33,41,48,21
20171218,2,6,10,19,31,35,34
20171221,1,2,26,27,35,43,23
20171225,6,7,14,17,19,29,46
20171228,1,3,5,16,27,40,26
20180101,3,9,16,34,45,46,49
20180105,3,4,13,19,23,47,5
20180108,6,10,18,36,44,45,46
20180111,22,24,25,40,45,49,3
20180115,1,2,6,28,29,49,17
20180118,2,6,12,17,26,40,44
20180122,1,2,15,29,32,49,11
20180125,1,15,23,25,34,47,2
20180129,7,14,25,32,44,48,19
20180201,4,15,20,22,29,32,8
20180205,25,33,38,40,42,48,27
20180209,8,15,16,23,40,49,18
20180212,12,14,19,23,37,41,3
20180215,16,18,30,31,36,41,1
20180219,10,21,29,34,37,43,28
20180222,4,12,13,15,35,46,21
20180226,4,9,13,15,40,44,48
20180302,24,28,31,37,40,49,29
20180305,6,15,16,30,32,39,19
20180308,2,10,14,24,28,40,21
20180312,9,12,15,16,29,44,2
20180315,9,16,23,25,34,40,47
20180319,3,18,31,39,43,46,29
20180322,5,6,13,21,27,47,42
20180326,6,13,14,27,32,36,29
20180329,11,15,17,21,27,33,10
20180402,3,12,30,39,43,48,20
20180405,3,5,21,30,32,40,34
20180409,18,36,40,41,43,49,28
20180412,1,7,15,27,32,38,45
20180416,14,22,25,27,28,29,1
20180419,18,22,32,35,36,44,38
20180423,1,30,32,36,37,41,16
20180426,5,14,17,25,28,46,39
20180430,7,13,18,21,32,35,14
20180503,14,23,28,30,32,48,8
20180507,2,7,12,15,23,44,34
20180510,4,14,35,38,45,47,13
20180917,16,21,22,24,25,27,1
20180913,6,16,17,40,44,48,34
20180910,2,6,9,15,40,43,18
20180906,2,15,17,20,23,30,45
20180903,4,5,13,18,39,40,3
20180830,3,9,27,29,31,40,46
20180827,5,6,16,24,26,29,38
20180823,2,3,23,30,39,41,19
20180820,9,10,25,38,40,42,2
20180816,22,23,25,32,33,36,20
20180813,1,3,6,16,22,36,17
20180809,13,16,20,23,39,42,28
20180806,7,18,20,27,36,40,15
20180802,1,10,15,27,41,46,35
20180730,8,10,19,20,41,43,7
20180726,1,9,13,17,28,40,37
20180723,2,23,26,28,39,40,12
20180719,13,14,23,35,37,46,45
20180716,4,8,19,24,32,47,22
20180712,4,15,25,32,40,41,10
20180709,6,23,31,38,39,43,33
20180705,8,11,28,30,32,34,39
20180702,12,13,26,33,35,38,23
20180625,2,3,25,38,44,48,9
20180621,4,6,15,24,30,35,46
20180618,11,15,22,23,26,43,25
20180614,4,29,31,35,42,48,1
20180611,16,25,30,37,44,49,34
20180607,12,20,29,31,37,39,42
20180604,20,22,31,37,43,45,27
20180531,11,13,24,26,47,49,33
20180528,5,9,27,28,30,44,2
20180524,11,25,26,34,36,42,16
20180521,8,10,16,30,37,44,17
20180517,7,21,25,29,35,37,13
20180514,17,24,29,45,46,49,5
